,Price,Open,High,Low,Vol.,Change %
2023-06-21,1936.1,1939.5,1940.7,1922.2,0.81,-0.0014000000000000002
2023-06-22,1915.0,1935.9,1935.9,1914.0,0.37,-0.0109
2023-06-23,1921.0,1915.0,1939.3,1911.3,0.75,0.0031
2023-06-24,1921.0,1915.0,1939.3,1911.3,0.75,0.0031
2023-06-25,1921.0,1915.0,1939.3,1911.3,0.75,0.0031
2023-06-26,1925.1,1926.4,1934.5,1923.0,0.77,0.0021
2023-06-27,1915.1,1927.4,1930.2,1912.3,0.23,-0.0052
2023-06-28,1913.4,1915.2,1916.7,1903.6,0.63,-0.0009
2023-06-29,1917.9,1916.5,1921.3,1900.6,205.25,0.0024
2023-06-30,1929.4,1916.4,1930.8,1908.1,180.69,0.006
2023-07-01,1929.4,1916.4,1930.8,1908.1,180.69,0.006
2023-07-02,1929.4,1916.4,1930.8,1908.1,180.69,0.006
2023-07-03,1929.5,1927.8,1939.9,1917.7,152.96,0.0001
2023-07-04,1927.1,1929.1,1942.9,1922.1,245.93,-0.0012
2023-07-05,1927.1,1929.1,1942.9,1922.1,245.93,0.0
2023-07-06,1915.4,1922.4,1934.0,1908.5,231.51,-0.0060999999999999995
2023-07-07,1932.5,1916.6,1941.1,1915.4,214.27,0.0089
2023-07-08,1932.5,1916.6,1941.1,1915.4,214.27,0.0089
2023-07-09,1932.5,1916.6,1941.1,1915.4,214.27,0.0089
2023-07-10,1931.0,1930.7,1933.7,1918.0,208.09,-0.0008
2023-07-11,1937.1,1930.8,1944.5,1929.8,189.37,0.0032
2023-07-12,1961.7,1938.0,1965.1,1937.5,270.87,0.0127
2023-07-13,1963.8,1962.7,1968.5,1956.6,241.22,0.0011
2023-07-14,1964.4,1965.2,1967.8,1954.7,209.31,0.0003
2023-07-15,1964.4,1965.2,1967.8,1954.7,209.31,0.0003
2023-07-16,1964.4,1965.2,1967.8,1954.7,209.31,0.0003
2023-07-17,1956.4,1958.6,1963.6,1949.0,165.83,-0.0040999999999999995
2023-07-18,1980.8,1958.3,1988.3,1958.1,264.09,0.0125
2023-07-19,1980.8,1982.5,1984.6,1973.3,159.41,0.0
2023-07-20,1970.9,1980.0,1989.8,1967.7,189.93,-0.005
2023-07-21,1966.6,1972.1,1975.9,1958.8,156.54,-0.0022
2023-07-22,1966.6,1972.1,1975.9,1958.8,156.54,-0.0022
2023-07-23,1966.6,1972.1,1975.9,1958.8,156.54,-0.0022
2023-07-24,1962.2,1963.6,1969.8,1955.3,197.21,-0.0022
2023-07-25,1963.7,1957.0,1967.1,1951.6,188.85,0.0008
2023-07-26,1970.1,1966.3,1979.9,1963.2,208.11,0.0033
2023-07-27,1945.7,1973.3,1982.6,1941.7,194.25,-0.0124
2023-07-28,1970.1,1955.5,1972.0,1953.9,3.24,0.0125
2023-07-29,1970.1,1955.5,1972.0,1953.9,3.24,0.0125
2023-07-30,1970.1,1955.5,1972.0,1953.9,3.24,0.0125
2023-07-31,1979.6,1967.9,1981.1,1958.0,0.62,0.0048
2023-08-01,1949.7,1974.3,1974.4,1949.6,1.55,-0.0151
2023-08-02,1946.0,1957.1,1962.9,1940.5,0.74,-0.0019
2023-08-03,1939.9,1943.2,1945.5,1936.6,0.51,-0.0031
2023-08-04,1946.9,1941.0,1954.6,1927.5,1.39,0.0036
2023-08-05,1946.9,1941.0,1954.6,1927.5,1.39,0.0036
2023-08-06,1946.9,1941.0,1954.6,1927.5,1.39,0.0036
2023-08-07,1940.7,1948.5,1952.0,1937.0,0.51,-0.0032
2023-08-08,1930.8,1941.8,1943.4,1928.2,0.98,-0.0051
2023-08-09,1921.9,1930.2,1936.3,1919.8,0.72,-0.0046
2023-08-10,1920.1,1920.6,1934.4,1915.9,0.77,-0.0009
2023-08-11,1918.0,1916.0,1924.5,1914.3,0.46,-0.0011
2023-08-12,1918.0,1916.0,1924.5,1914.3,0.46,-0.0011
2023-08-13,1918.0,1916.0,1924.5,1914.3,0.46,-0.0011
2023-08-14,1915.6,1914.9,1918.6,1906.0,0.61,-0.0013
2023-08-15,1906.9,1911.0,1915.0,1899.7,0.37,-0.0045000000000000005
2023-08-16,1900.2,1905.1,1909.6,1894.1,0.39,-0.0034999999999999996
2023-08-17,1887.2,1894.6,1904.6,1886.6,0.71,-0.0068000000000000005
2023-08-18,1888.7,1891.3,1898.0,1888.4,0.61,0.0008
2023-08-19,1888.7,1891.3,1898.0,1888.4,0.61,0.0008
2023-08-20,1888.7,1891.3,1898.0,1888.4,0.61,0.0008
2023-08-21,1895.7,1890.6,1899.9,1886.3,1.27,0.0037
2023-08-22,1898.6,1896.3,1905.7,1890.8,1.02,0.0015
2023-08-23,1920.5,1899.2,1921.7,1899.2,0.92,0.0115
2023-08-24,1919.1,1918.7,1923.0,1911.6,1.29,-0.0007000000000000001
2023-08-25,1911.9,1916.0,1921.2,1903.0,0.79,-0.0038
2023-08-26,1911.9,1916.0,1921.2,1903.0,0.79,-0.0038
2023-08-27,1911.9,1916.0,1921.2,1903.0,0.79,-0.0038
2023-08-28,1918.5,1915.2,1926.0,1912.3,0.39,0.0034999999999999996
2023-08-29,1936.4,1920.3,1937.0,1914.4,1.67,0.009300000000000001
2023-08-30,1954.0,1947.8,1958.0,1943.8,6.33,0.0091
2023-08-31,1947.0,1951.8,1955.6,1946.6,4.06,-0.0036
2023-09-01,1948.4,1947.9,1961.1,1942.3,6.26,0.0007000000000000001
2023-09-02,1948.4,1947.9,1961.1,1942.3,6.26,0.0007000000000000001
2023-09-03,1948.4,1947.9,1961.1,1942.3,6.26,0.0007000000000000001
2023-09-04,1952.6,1966.7,1972.6,1950.6,192.79,0.0022
2023-09-05,1934.3,1947.9,1954.1,1932.4,7.21,-0.009399999999999999
2023-09-06,1925.8,1933.4,1936.1,1921.6,5.41,-0.0044
2023-09-07,1924.1,1923.2,1929.0,1922.0,4.06,-0.0009
2023-09-08,1924.6,1925.7,1935.5,1922.8,6.62,0.0003
2023-09-09,1924.6,1925.7,1935.5,1922.8,6.62,0.0003
2023-09-10,1924.6,1925.7,1935.5,1922.8,6.62,0.0003
2023-09-11,1929.2,1925.6,1936.5,1921.8,3.09,0.0024
2023-09-12,1917.2,1927.4,1929.3,1912.0,4.77,-0.0062
2023-09-13,1914.4,1917.8,1920.1,1909.6,4.87,-0.0015
2023-09-14,1914.4,1912.7,1916.0,1903.8,5.99,0.0
2023-09-15,1927.9,1914.1,1934.0,1913.3,4.75,0.0070999999999999995
2023-09-16,1927.9,1914.1,1934.0,1913.3,4.75,0.0070999999999999995
2023-09-17,1927.9,1914.1,1934.0,1913.3,4.75,0.0070999999999999995
2023-09-18,1935.2,1927.7,1937.3,1925.8,3.19,0.0038
2023-09-19,1935.3,1936.7,1940.3,1932.5,2.81,0.0001
2023-09-20,1948.6,1934.7,1950.2,1930.4,6.22,0.0069
2023-09-21,1921.2,1932.8,1933.6,1915.0,5.62,-0.0141
2023-09-22,1927.2,1921.8,1930.5,1921.5,3.3,0.0031
2023-09-23,1927.2,1921.8,1930.5,1921.5,3.3,0.0031
2023-09-24,1927.2,1921.8,1930.5,1921.5,3.3,0.0031
2023-09-25,1918.2,1926.4,1927.9,1915.5,7.99,-0.004699999999999999
2023-09-26,1901.6,1916.7,1917.1,1899.0,12.74,-0.0087
2023-09-27,1872.3,1900.3,1902.9,1872.1,12.25,-0.0154
2023-09-28,1869.5,1885.4,1886.7,1865.5,0.9,-0.0015
2023-09-29,1856.9,1873.0,1887.3,1853.4,0.92,-0.0067
2023-09-30,1856.9,1873.0,1887.3,1853.4,0.92,-0.0067
2023-10-01,1856.9,1873.0,1887.3,1853.4,0.92,-0.0067
2023-10-02,1838.2,1853.9,1855.1,1833.8,0.82,-0.0101
2023-10-03,1832.6,1835.7,1839.9,1822.8,0.43,-0.003
2023-10-04,1826.1,1829.1,1836.0,1823.0,0.51,-0.0034999999999999996
2023-10-05,1823.2,1828.0,1834.1,1817.8,0.43,-0.0016
2023-10-06,1836.7,1826.2,1840.2,1815.3,0.65,0.0074
2023-10-07,1836.7,1826.2,1840.2,1815.3,0.65,0.0074
2023-10-08,1836.7,1826.2,1840.2,1815.3,0.65,0.0074
2023-10-09,1855.7,1850.7,1867.8,1849.1,0.82,0.0103
2023-10-10,1866.7,1866.3,1870.0,1858.1,0.36,0.0059
2023-10-11,1878.4,1864.6,1881.5,1864.3,0.48,0.0063
2023-10-12,1874.2,1880.2,1888.8,1872.1,0.4,-0.0022
2023-10-13,1932.1,1875.2,1934.8,1875.2,0.89,0.030899999999999997
2023-10-14,1932.1,1875.2,1934.8,1875.2,0.89,0.030899999999999997
2023-10-15,1932.1,1875.2,1934.8,1875.2,0.89,0.030899999999999997
2023-10-16,1925.1,1931.9,1931.9,1912.0,0.47,-0.0036
2023-10-17,1926.4,1923.2,1934.1,1918.0,0.28,0.0007000000000000001
2023-10-18,1958.8,1926.6,1966.1,1926.6,0.33,0.0168
2023-10-19,1971.2,1950.3,1980.7,1948.4,1.37,0.0063
2023-10-20,1985.0,1976.5,1998.9,1975.7,1.03,0.006999999999999999
2023-10-21,1985.0,1976.5,1998.9,1975.7,1.03,0.006999999999999999
2023-10-22,1985.0,1976.5,1998.9,1975.7,1.03,0.006999999999999999
2023-10-23,1978.2,1977.9,1983.1,1963.6,0.45,-0.0034000000000000002
2023-10-24,1976.8,1975.1,1980.3,1958.3,1.23,-0.0007000000000000001
2023-10-25,1985.5,1972.0,1988.8,1971.0,0.16,0.0044
2023-10-26,1987.9,1981.6,1992.5,1974.4,0.2,0.0012
2023-10-27,1989.0,1987.5,2009.8,1978.5,0.37,0.0006
2023-10-28,1989.0,1987.5,2009.8,1978.5,0.37,0.0006
2023-10-29,1989.0,1987.5,2009.8,1978.5,0.37,0.0006
2023-10-30,2005.6,2013.5,2016.8,1999.7,181.34,0.0083
2023-10-31,1994.3,2005.6,2017.7,1987.4,214.78,-0.005600000000000001
2023-11-01,1987.5,1993.3,2005.9,1978.2,197.63,-0.0034000000000000002
2023-11-02,1993.5,1992.0,1999.2,1986.3,158.65,0.003
2023-11-03,1999.2,1993.5,2011.9,1989.3,222.19,0.0029
2023-11-04,1999.2,1993.5,2011.9,1989.3,222.19,0.0029
2023-11-05,1999.2,1993.5,2011.9,1989.3,222.19,0.0029
2023-11-06,1988.6,1999.4,2000.1,1984.2,146.28,-0.0053
2023-11-07,1973.5,1984.8,1985.2,1962.8,218.95,-0.0076
2023-11-08,1957.8,1975.3,1977.5,1953.2,189.36,-0.008
2023-11-09,1969.8,1955.5,1971.5,1948.3,214.08,0.0060999999999999995
2023-11-10,1937.7,1964.1,1965.6,1936.9,229.64,-0.0163
2023-11-11,1937.7,1964.1,1965.6,1936.9,229.64,-0.0163
2023-11-12,1937.7,1964.1,1965.6,1936.9,229.64,-0.0163
2023-11-13,1950.2,1943.4,1953.5,1935.6,183.7,0.006500000000000001
2023-11-14,1966.5,1950.3,1975.3,1938.8,180.74,0.0084
2023-11-15,1964.3,1966.9,1979.2,1958.8,142.92,-0.0011
2023-11-16,1987.3,1963.0,1991.1,1959.0,186.81,0.011699999999999999
2023-11-17,1984.7,1984.2,1996.4,1981.1,133.12,-0.0013
2023-11-18,1984.7,1984.2,1996.4,1981.1,133.12,-0.0013
2023-11-19,1984.7,1984.2,1996.4,1981.1,133.12,-0.0013
2023-11-20,1980.3,1980.9,1987.8,1967.2,177.89,-0.0022
2023-11-21,2001.6,1980.0,2009.8,1979.9,230.02,0.0108
2023-11-22,1992.8,2000.3,2008.3,1988.6,199.37,-0.0044
2023-11-23,2003.0,1991.2,2004.5,1990.9,214.88,0.0051
2023-11-24,2003.0,1991.2,2004.5,1990.9,214.88,0.0
2023-11-25,2003.0,1991.2,2004.5,1990.9,214.88,0.0
2023-11-26,2003.0,1991.2,2004.5,1990.9,214.88,0.0
2023-11-27,2012.4,2002.5,2018.9,2001.4,251.25,0.004699999999999999
2023-11-28,2040.0,2014.3,2044.1,2011.5,174.67,0.0137
2023-11-29,2057.5,2053.2,2062.3,2047.5,1.91,0.0086
2023-11-30,2047.6,2055.8,2057.5,2042.6,1.15,-0.0048
2023-12-01,2080.4,2049.0,2086.2,2043.4,2.01,0.016
2023-12-02,2080.4,2049.0,2086.2,2043.4,2.01,0.016
2023-12-03,2080.4,2049.0,2086.2,2043.4,2.01,0.016
2023-12-04,2032.9,2083.4,2140.7,2030.0,2.7,-0.022799999999999997
2023-12-05,2026.9,2039.2,2050.0,2019.9,1.42,-0.003
2023-12-06,2038.4,2028.3,2042.8,2027.0,0.68,0.005699999999999999
2023-12-07,2036.9,2034.7,2047.3,2027.4,0.53,-0.0007000000000000001
2023-12-08,2004.9,2034.7,2039.6,2000.8,1.37,-0.015700000000000002
2023-12-09,2004.9,2034.7,2039.6,2000.8,1.37,-0.015700000000000002
2023-12-10,2004.9,2034.7,2039.6,2000.8,1.37,-0.015700000000000002
2023-12-11,1984.3,2010.6,2013.2,1982.1,0.55,-0.0103
2023-12-12,1983.9,1989.0,2002.7,1983.5,0.57,-0.0002
2023-12-13,1988.1,1985.5,2033.3,1979.0,2.22,0.0021
2023-12-14,2035.2,2031.6,2053.0,2030.6,0.56,0.023700000000000002
2023-12-15,2026.0,2038.0,2049.6,2020.0,0.63,-0.0045000000000000005
2023-12-16,2026.0,2038.0,2049.6,2020.0,0.63,-0.0045000000000000005
2023-12-17,2026.0,2038.0,2049.6,2020.0,0.63,-0.0045000000000000005
2023-12-18,2030.9,2023.7,2036.3,2020.8,0.25,0.0024
2023-12-19,2042.6,2031.0,2050.0,2025.4,0.47,0.0058
2023-12-20,2038.1,2043.5,2045.9,2031.6,0.26,-0.0022
2023-12-21,2041.8,2034.7,2048.0,2034.0,0.54,0.0018
2023-12-22,2059.6,2051.5,2072.3,2049.4,0.44,0.0087
2023-12-23,2059.6,2051.5,2072.3,2049.4,0.44,0.0087
2023-12-24,2059.6,2051.5,2072.3,2049.4,0.44,0.0087
2023-12-25,2059.6,2051.5,2072.3,2049.4,0.44,0.0087
2023-12-26,2060.4,2056.3,2069.6,2056.3,0.29,0.0004
2023-12-27,2083.4,2068.0,2085.3,2063.3,0.59,0.011200000000000002
2023-12-28,2083.5,2089.5,2098.2,2074.6,129.54,0.0
2023-12-29,2071.8,2076.1,2084.1,2067.6,105.72,-0.005600000000000001
2023-12-30,2071.8,2076.1,2084.1,2067.6,105.72,-0.005600000000000001
2023-12-31,2071.8,2076.1,2084.1,2067.6,105.72,-0.005600000000000001
2024-01-01,2071.8,2076.1,2084.1,2067.6,105.72,-0.005600000000000001
2024-01-02,2073.4,2072.7,2088.1,2064.3,157.56,0.0008
2024-01-03,2042.8,2067.9,2074.3,2038.3,221.68,-0.0148
2024-01-04,2050.0,2049.3,2058.1,2043.3,130.26,0.0034999999999999996
2024-01-05,2049.8,2051.4,2071.1,2030.8,214.68,-0.0001
2024-01-06,2049.8,2051.4,2071.1,2030.8,214.68,-0.0001
2024-01-07,2049.8,2051.4,2071.1,2030.8,214.68,-0.0001
2024-01-08,2033.5,2052.6,2053.3,2022.7,220.99,-0.008
2024-01-09,2033.0,2034.5,2048.6,2031.9,218.75,-0.0002
2024-01-10,2027.8,2036.0,2046.2,2025.9,205.01,-0.0026
2024-01-11,2019.2,2029.4,2056.1,2017.3,301.34,-0.0042
2024-01-12,2051.6,2033.2,2067.3,2033.1,272.35,0.016
2024-01-13,2051.6,2033.2,2067.3,2033.1,272.35,0.016
2024-01-14,2051.6,2033.2,2067.3,2033.1,272.35,0.016
2024-01-15,2030.2,2053.4,2062.8,2027.6,285.25,-0.0104
2024-01-16,2030.2,2053.4,2062.8,2027.6,285.25,0.0
2024-01-17,2006.5,2031.7,2036.1,2004.6,254.29,-0.011699999999999999
2024-01-18,2021.6,2009.1,2025.6,2007.7,171.93,0.0075
2024-01-19,2029.3,2027.4,2041.9,2022.2,172.81,0.0038
2024-01-20,2029.3,2027.4,2041.9,2022.2,172.81,0.0038
2024-01-21,2029.3,2027.4,2041.9,2022.2,172.81,0.0038
2024-01-22,2022.2,2031.8,2034.1,2017.4,152.76,-0.0034999999999999996
2024-01-23,2025.8,2023.2,2039.3,2020.8,156.7,0.0018
2024-01-24,2016.0,2030.7,2037.9,2011.7,234.46,-0.0048
2024-01-25,2017.8,2014.8,2025.6,2004.0,196.67,0.0009
2024-01-26,2017.3,2021.0,2028.1,2015.6,119.59,-0.0002
2024-01-27,2017.3,2021.0,2028.1,2015.6,119.59,-0.0002
2024-01-28,2017.3,2021.0,2028.1,2015.6,119.59,-0.0002
2024-01-29,2025.4,2024.4,2037.2,2018.8,150.71,0.004
2024-01-30,2041.1,2041.7,2057.3,2037.6,1.12,0.0078000000000000005
2024-01-31,2057.4,2044.8,2064.1,2038.9,1.43,0.008
2024-02-01,2061.2,2047.7,2072.9,2036.9,1.35,0.0018
2024-02-02,2043.9,2062.3,2064.5,2034.5,3.02,-0.0084
2024-02-03,2043.9,2062.3,2064.5,2034.5,3.02,-0.0084
2024-02-04,2043.9,2062.3,2064.5,2034.5,3.02,-0.0084
2024-02-05,2032.9,2047.6,2048.0,2021.0,1.0,-0.0054
2024-02-06,2041.5,2031.8,2045.3,2029.3,0.63,0.0042
2024-02-07,2041.8,2042.2,2051.0,2037.0,0.51,0.0001
2024-02-08,2038.1,2041.1,2043.5,2024.6,0.67,-0.0018
2024-02-09,2028.8,2039.3,2041.7,2024.7,0.53,-0.0046
2024-02-10,2028.8,2039.3,2041.7,2024.7,0.53,-0.0046
2024-02-11,2028.8,2039.3,2041.7,2024.7,0.53,-0.0046
2024-02-12,2023.4,2030.8,2031.1,2015.8,1.22,-0.0027
2024-02-13,1997.7,2023.8,2035.5,1993.4,1.47,-0.0127
2024-02-14,1994.7,1994.9,1998.7,1987.2,1.63,-0.0015
2024-02-15,2005.3,1995.1,2010.4,1992.7,1.07,0.0053
2024-02-16,2014.4,2006.5,2017.4,1997.4,0.8,0.0045000000000000005
2024-02-17,2014.4,2006.5,2017.4,1997.4,0.8,0.0045000000000000005
2024-02-18,2014.4,2006.5,2017.4,1997.4,0.8,0.0045000000000000005
2024-02-19,2039.8,2027.7,2042.7,2023.9,202.43,0.0126
2024-02-20,2030.0,2017.7,2032.1,2015.5,1.11,-0.0048
2024-02-21,2024.5,2025.4,2033.0,2021.6,1.09,-0.0027
2024-02-22,2020.8,2026.6,2035.0,2019.7,1.66,-0.0018
2024-02-23,2039.4,2024.1,2041.5,2015.6,0.71,0.0092
2024-02-24,2039.4,2024.1,2041.5,2015.6,0.71,0.0092
2024-02-25,2039.4,2024.1,2041.5,2015.6,0.71,0.0092
2024-02-26,2029.1,2033.7,2036.3,2025.0,1.14,-0.0051
2024-02-27,2034.4,2031.0,2038.0,2028.7,0.96,0.0026
2024-02-28,2042.7,2039.7,2047.4,2033.4,137.08,0.0040999999999999995
2024-02-29,2054.7,2043.8,2059.4,2036.0,227.07,0.0059
2024-03-01,2095.7,2052.8,2097.1,2047.0,330.59,0.02
2024-03-02,2095.7,2052.8,2097.1,2047.0,330.59,0.02
2024-03-03,2095.7,2052.8,2097.1,2047.0,330.59,0.02
2024-03-04,2126.3,2091.6,2128.4,2088.1,328.25,0.0146
2024-03-05,2141.9,2123.3,2150.5,2118.5,283.15,0.0073
2024-03-06,2158.2,2136.4,2160.7,2131.9,319.76,0.0076
2024-03-07,2165.2,2156.7,2172.2,2151.7,267.8,0.0032
2024-03-08,2185.5,2166.6,2203.0,2161.2,389.68,0.009399999999999999
2024-03-09,2185.5,2166.6,2203.0,2161.2,389.68,0.009399999999999999
2024-03-10,2185.5,2166.6,2203.0,2161.2,389.68,0.009399999999999999
2024-03-11,2188.6,2187.6,2195.5,2180.9,242.42,0.0014000000000000002
2024-03-12,2166.1,2189.1,2190.8,2156.2,316.25,-0.0103
2024-03-13,2180.8,2163.6,2185.6,2161.3,232.27,0.0068000000000000005
2024-03-14,2167.5,2179.5,2181.3,2157.0,207.23,-0.0060999999999999995
2024-03-15,2161.5,2166.2,2176.9,2158.7,187.85,-0.0028000000000000004
2024-03-16,2161.5,2166.2,2176.9,2158.7,187.85,-0.0028000000000000004
2024-03-17,2161.5,2166.2,2176.9,2158.7,187.85,-0.0028000000000000004
2024-03-18,2164.3,2159.9,2167.2,2149.2,211.86,0.0013
2024-03-19,2159.7,2164.0,2166.3,2150.2,178.16,-0.0021
2024-03-20,2161.0,2161.4,2192.2,2152.3,233.57,0.0006
2024-03-21,2184.7,2190.2,2225.3,2168.2,391.75,0.011000000000000001
2024-03-22,2160.0,2183.4,2188.0,2158.4,205.81,-0.0113
2024-03-23,2160.0,2183.4,2188.0,2158.4,205.81,-0.0113
2024-03-24,2160.0,2183.4,2188.0,2158.4,205.81,-0.0113
2024-03-25,2176.4,2166.6,2182.5,2164.4,211.61,0.0076
2024-03-26,2177.2,2173.0,2200.6,2168.3,202.37,0.0004
2024-03-27,2201.4,2188.9,2206.5,2182.8,1.21,0.0111
2024-03-28,2227.1,2203.9,2243.5,2196.1,1.62,0.011699999999999999
2024-03-29,2227.1,2203.9,2243.5,2196.1,1.62,0.011699999999999999
2024-03-30,2227.1,2203.9,2243.5,2196.1,1.62,0.011699999999999999
2024-03-31,2227.1,2203.9,2243.5,2196.1,1.62,0.011699999999999999
2024-04-01,2245.9,2243.5,2275.0,2238.5,1.1,0.0084
2024-04-02,2270.3,2260.2,2290.1,2256.1,1.7,0.0109
2024-04-03,2303.3,2290.0,2310.0,2275.1,1.23,0.014499999999999999
2024-04-04,2296.9,2308.9,2312.0,2288.4,0.99,-0.0028000000000000004
2024-04-05,2333.7,2298.7,2337.6,2276.5,0.91,0.016
2024-04-06,2333.7,2298.7,2337.6,2276.5,0.91,0.016
2024-04-07,2333.7,2298.7,2337.6,2276.5,0.91,0.016
2024-04-08,2339.0,2332.2,2357.0,2310.5,1.31,0.0023
2024-04-09,2350.6,2344.4,2372.5,2344.4,1.56,0.005
2024-04-10,2336.6,2358.9,2365.8,2325.7,1.62,-0.006
2024-04-11,2360.8,2340.5,2382.9,2331.6,0.98,0.0104
2024-04-12,2362.0,2377.7,2436.6,2338.4,2.2,0.0005
2024-04-13,2362.0,2377.7,2436.6,2338.4,2.2,0.0005
2024-04-14,2362.0,2377.7,2436.6,2338.4,2.2,0.0005
2024-04-15,2370.9,2357.3,2392.0,2330.1,1.67,0.0038
2024-04-16,2395.5,2387.0,2402.2,2367.4,1.27,0.0104
2024-04-17,2376.2,2387.9,2399.5,2359.9,0.58,-0.008100000000000001
2024-04-18,2385.8,2366.1,2395.7,2366.1,2.55,0.004
2024-04-19,2401.4,2381.1,2418.1,2374.7,1.61,0.006500000000000001
2024-04-20,2401.4,2381.1,2418.1,2374.7,1.61,0.006500000000000001
2024-04-21,2401.4,2381.1,2418.1,2374.7,1.61,0.006500000000000001
2024-04-22,2334.6,2391.5,2391.5,2327.3,1.03,-0.0278
2024-04-23,2329.9,2332.2,2336.0,2293.6,0.79,-0.002
2024-04-24,2326.0,2324.0,2338.0,2313.6,0.78,-0.0017000000000000001
2024-04-25,2330.3,2317.8,2344.8,2306.4,0.99,0.0018
2024-04-26,2335.0,2333.1,2350.5,2326.6,0.72,0.002
2024-04-27,2335.0,2333.1,2350.5,2326.6,0.72,0.002
2024-04-28,2335.0,2333.1,2350.5,2326.6,0.72,0.002
2024-04-29,2357.7,2347.6,2358.9,2331.0,187.31,0.0097
2024-04-30,2302.9,2347.0,2347.6,2296.2,229.06,-0.0232
2024-05-01,2311.0,2298.2,2339.5,2291.7,227.38,0.0034999999999999996
2024-05-02,2309.6,2329.9,2336.1,2294.3,193.66,-0.0006
2024-05-03,2308.6,2313.5,2330.7,2285.2,231.4,-0.0004
2024-05-04,2308.6,2313.5,2330.7,2285.2,231.4,-0.0004
2024-05-05,2308.6,2313.5,2330.7,2285.2,231.4,-0.0004
2024-05-06,2331.2,2312.8,2341.9,2300.6,191.9,0.0098
2024-05-07,2324.2,2334.8,2338.7,2318.2,204.62,-0.003
2024-05-08,2322.3,2322.0,2329.6,2311.4,214.69,-0.0008
2024-05-09,2340.3,2316.5,2354.2,2312.9,249.09,0.0078000000000000005
2024-05-10,2375.0,2353.5,2385.3,2352.0,275.24,0.0148
2024-05-11,2375.0,2353.5,2385.3,2352.0,275.24,0.0148
2024-05-12,2375.0,2353.5,2385.3,2352.0,275.24,0.0148
2024-05-13,2343.0,2369.1,2370.8,2337.6,243.08,-0.013500000000000002
2024-05-14,2359.9,2342.3,2365.2,2340.5,192.08,0.0072
2024-05-15,2394.9,2362.9,2396.1,2357.1,249.84,0.0148
2024-05-16,2385.5,2391.5,2402.7,2375.2,191.03,-0.0039000000000000003
2024-05-17,2417.4,2381.4,2427.4,2377.8,218.55,0.0134
2024-05-18,2417.4,2381.4,2427.4,2377.8,218.55,0.0134
2024-05-19,2417.4,2381.4,2427.4,2377.8,218.55,0.0134
2024-05-20,2438.5,2422.2,2454.2,2411.1,281.43,0.0087
2024-05-21,2425.9,2431.5,2438.2,2408.5,229.42,-0.0052
2024-05-22,2392.9,2425.4,2430.5,2378.0,253.85,-0.013600000000000001
2024-05-23,2337.2,2383.0,2385.7,2328.1,273.66,-0.0233
2024-05-24,2334.5,2330.4,2349.0,2326.3,178.34,-0.0012
2024-05-25,2334.5,2330.4,2349.0,2326.3,178.34,-0.0012
2024-05-26,2334.5,2330.4,2349.0,2326.3,178.34,-0.0012
2024-05-27,2356.5,2338.0,2365.5,2333.8,105.47,0.009399999999999999
2024-05-28,2356.5,2338.0,2365.5,2333.8,316.22,0.0
2024-05-29,2341.2,2362.5,2363.7,2334.2,119.32,-0.006500000000000001
2024-05-30,2354.7,2357.9,2360.7,2332.1,2.72,0.0058
2024-05-31,2333.9,2352.4,2368.6,2330.0,1.21,-0.0088
2024-06-01,2333.9,2352.4,2368.6,2330.0,1.21,-0.0088
2024-06-02,2333.9,2352.4,2368.6,2330.0,1.21,-0.0088
2024-06-03,2357.5,2335.0,2363.5,2323.9,0.77,0.0101
2024-06-04,2335.7,2360.2,2361.0,2324.5,1.4,-0.0092
2024-06-05,2363.6,2335.5,2365.2,2335.1,0.59,0.011899999999999999
2024-06-06,2378.9,2363.8,2385.2,2361.4,0.88,0.006500000000000001
2024-06-07,2313.2,2383.6,2394.3,2293.1,1.3,-0.0276
2024-06-08,2313.2,2383.6,2394.3,2293.1,1.3,-0.0276
2024-06-09,2313.2,2383.6,2394.3,2293.1,1.3,-0.0276
2024-06-10,2315.1,2299.5,2319.3,2292.9,0.75,0.0008
2024-06-11,2314.6,2315.7,2325.2,2303.3,0.79,-0.0002
2024-06-12,2342.7,2321.7,2345.1,2315.7,0.6,0.0121
2024-06-13,2305.9,2328.4,2330.2,2299.2,0.65,-0.015700000000000002
2024-06-14,2337.0,2306.3,2339.3,2305.8,0.42,0.013500000000000002
2024-06-15,2337.0,2306.3,2339.3,2305.8,0.42,0.013500000000000002
2024-06-16,2337.0,2306.3,2339.3,2305.8,0.42,0.013500000000000002
2024-06-17,2316.9,2336.0,2336.0,2312.4,0.45,-0.0086
2024-06-18,2334.8,2323.3,2334.5,2309.1,0.39,0.0077
2024-06-19,2343.0,2342.95,2349.65,2338.6,0.39,0.0034999999999999996
2024-06-20,2357.0,2331.4,2367.0,2327.0,0.83,0.006
2024-06-21,2319.1,2361.5,2370.0,2318.0,0.6,-0.0161
2024-06-22,2319.1,2361.5,2370.0,2318.0,0.6,-0.0161
2024-06-23,2319.1,2361.5,2370.0,2318.0,0.6,-0.0161
2024-06-24,2332.4,2322.1,2334.7,2318.0,0.6,0.005699999999999999
2024-06-25,2318.4,2334.4,2336.2,2314.8,1.26,-0.006
2024-06-26,2301.0,2318.8,2320.5,2292.9,0.99,-0.0075
2024-06-27,2336.6,2309.4,2342.0,2306.8,140.23,0.0155
